timestamp,price,return_1h,rolling_mean_3h,rolling_mean_6h,rolling_std_3h,future_price,target,predicted_price
2025-06-16 23:00:00+00:00,108562.6484375,-0.0023846248555645655,108627.38541666667,108283.81510416667,171.79971226292113,107787.71875,0,108398.70579353822
2025-06-17 00:00:00+00:00,107787.71875,-0.007138087534278692,108390.83854166667,108275.45182291667,538.1915781810696,106821.125,0,107624.44012647656
2025-06-17 01:00:00+00:00,106821.125,-0.00896756848748137,107723.83072916667,108126.76692708333,872.5177535414149,107254.2265625,1,106702.52871163138
2025-06-17 02:00:00+00:00,107254.2265625,0.00405445610594346,107287.69010416667,107957.53776041667,484.16497792635636,107266.296875,1,107203.69461858497
2025-06-17 03:00:00+00:00,107266.296875,0.00011253927128884733,107113.8828125,107752.36067708333,253.60752294797675,107522.4296875,1,107209.79261997827
2025-06-17 04:00:00+00:00,107522.4296875,0.002387821897109843,107347.65104166667,107535.74088541667,151.48301683842112,107628.9765625,1,107436.27169226414
2025-06-17 05:00:00+00:00,107628.9765625,0.0009909269657470965,107472.56770833333,107380.12890625,186.41030458666873,107366.0625,0,107535.14329321876
2025-06-17 06:00:00+00:00,107366.0625,-0.0024427814042004004,107505.82291666667,107309.85286458333,132.24140687850095,107140.71875,0,107225.83248337051
2025-06-17 07:00:00+00:00,107140.71875,-0.0020988359333751205,107378.5859375,107363.11848958333,244.36969990557807,106847.609375,0,107012.91954791672
2025-06-17 08:00:00+00:00,106847.609375,-0.0027357421008528116,107118.13020833333,107295.34895833333,259.9636366235558,106788.078125,0,106730.73679667206
2025-06-17 09:00:00+00:00,106788.078125,-0.0005571603365599476,106925.46875,107215.64583333333,188.77344703810283,106596.390625,0,106685.56112030397
2025-06-17 10:00:00+00:00,106596.390625,-0.0017950271543947238,106744.02604166667,107061.30598958333,131.2751104452141,106154.6171875,0,106490.75221509712
2025-06-17 11:00:00+00:00,106154.6171875,-0.004144356435614505,106513.02864583333,106815.57942708333,324.8539741369019,105980.78125,0,106058.2156028879
2025-06-17 12:00:00+00:00,105980.78125,-0.0016375730241949826,106243.9296875,106584.69921875,317.3740185320241,105674.625,0,105903.8988677686
2025-06-17 13:00:00+00:00,105674.625,-0.0028887902730005965,105936.67447916667,106340.35026041667,243.01683159870487,105537.6875,0,105598.3192602945
2025-06-17 14:00:00+00:00,105537.6875,-0.0012958408889551798,105731.03125,106122.02994791667,226.8683904856947,105428.5859375,0,105473.34759913004
