,timestamp,price,return_1h,rolling_mean_3h,rolling_mean_6h,rolling_std_3h,future_price,target,prediction
106,2025-06-15 08:00:00,105582.1953125,-0.0014051757936468,105625.08333333331,105384.03645833331,92.06315645365056,105560.125,0,0
107,2025-06-15 09:00:00,105560.125,-0.0002090344156481,105624.36197916669,105453.3125,92.80666225242868,105711.9296875,1,1
108,2025-06-15 10:00:00,105711.9296875,0.0014380874170052,105618.08333333331,105574.36458333331,82.01907288094395,105531.1875,0,0
109,2025-06-15 11:00:00,105531.1875,-0.00170976150028,105601.08072916669,105613.08203125,97.08225069114226,105300.0078125,0,0
110,2025-06-15 12:00:00,105300.0078125,-0.0021906290735144,105514.375,105569.36848958331,206.4749449523422,104704.671875,0,0
111,2025-06-15 13:00:00,104704.671875,-0.0056537121873729,105178.62239583331,105398.35286458331,426.4186137198926,104788.0078125,1,1
112,2025-06-15 14:00:00,104788.0078125,0.0007959142224283,104930.89583333331,105265.98828125,322.3646374728533,105290.2265625,1,1
113,2025-06-15 15:00:00,105290.2265625,0.004792712071582,104927.63541666669,105221.00520833331,316.76564507108145,105552.8671875,1,1
114,2025-06-15 16:00:00,105552.8671875,0.0024944444852541,105210.3671875,105194.49479166669,388.6329961710534,105445.390625,0,1
115,2025-06-15 17:00:00,105445.390625,-0.0010182249460745,105429.49479166669,105180.1953125,132.0398902344204,105842.1484375,1,1
116,2025-06-15 18:00:00,105842.1484375,0.0037626852169481,105613.46875,105270.55208333331,205.2038071723479,105829.6640625,0,0
117,2025-06-15 19:00:00,105829.6640625,-0.0001179527738647,105705.734375,105458.05078125,225.55069502848096,105940.2109375,1,1
118,2025-06-15 20:00:00,105940.2109375,0.0010445736172299,105870.67447916669,105650.08463541669,60.54299449929155,106349.4140625,1,0
119,2025-06-15 21:00:00,106349.4140625,0.0038625855223322,106039.76302083331,105826.61588541669,273.80280969523443,106552.8125,1,0
120,2025-06-15 22:00:00,106552.8125,0.001912548736568,106280.8125,105993.2734375,312.00929373568624,106593.5546875,1,0
121,2025-06-15 23:00:00,106593.5546875,0.0003823661388571,106498.59375,106184.63411458331,130.78958610118715,107042.75,1,0
122,2025-06-16 00:00:00,107042.75,0.0042140944995867,106729.70572916669,106384.734375,271.8685676696563,107164.796875,1,0
123,2025-06-16 01:00:00,107164.796875,0.0011401694650035,106933.70052083331,106607.25651041669,300.82927197139014,106939.0390625,0,0
124,2025-06-16 02:00:00,106939.0390625,-0.0021066415379233,107048.86197916669,106773.72786458331,113.0029410820693,106818.2265625,0,0
125,2025-06-16 03:00:00,106818.2265625,-0.0011297324256802,106974.02083333331,106851.86328125,175.91344063079498,106875.265625,1,1
126,2025-06-16 04:00:00,106875.265625,0.0005339824890897,106877.51041666669,106905.60546875,60.43752440563967,106709.203125,0,1
127,2025-06-16 05:00:00,106709.203125,-0.0015537973078136,106800.8984375,106924.88020833331,84.37645651231261,107096.0390625,1,1
128,2025-06-16 06:00:00,107096.0390625,0.0036251412827705,106893.50260416669,106933.76171875,194.06172005890105,107539.734375,1,1
129,2025-06-16 07:00:00,107539.734375,0.0041429665969352,107114.9921875,106996.25130208331,415.58988801111246,107417.15625,0,0
130,2025-06-16 08:00:00,107417.15625,-0.001139840317743,107350.9765625,107075.9375,229.13139431735573,107837.8984375,1,1
131,2025-06-16 09:00:00,107837.8984375,0.0039168993314324,107598.26302083331,107245.8828125,216.39130960573289,107713.234375,0,0
132,2025-06-16 10:00:00,107713.234375,-0.0011560320101402,107656.09635416669,107385.54427083331,216.11238315777777,108269.6015625,1,1
133,2025-06-16 11:00:00,108269.6015625,0.0051652630313099,107940.24479166669,107645.61067708331,291.9626585542569,108497.359375,1,0
134,2025-06-16 12:00:00,108497.359375,0.0021036173516213,108160.06510416669,107879.1640625,403.3753595404706,108822.1484375,1,0
135,2025-06-16 13:00:00,108822.1484375,0.0029935204356212,108529.703125,108092.89973958331,277.6897565469566,108562.6484375,0,0
136,2025-06-16 14:00:00,108562.6484375,-0.0023846248555645,108627.38541666669,108283.81510416669,171.79971226291758,107787.71875,0,0
137,2025-06-16 15:00:00,107787.71875,-0.0071380875342786,108390.83854166669,108275.45182291669,538.1915781810685,106821.125,0,0
138,2025-06-16 16:00:00,106821.125,-0.0089675684874813,107723.83072916669,108126.76692708331,872.5177535414142,107254.2265625,1,0
139,2025-06-16 17:00:00,107254.2265625,0.0040544561059434,107287.69010416669,107957.53776041669,484.1649779263552,107266.296875,1,0
140,2025-06-16 18:00:00,107266.296875,0.0001125392712888,107113.8828125,107752.36067708331,253.60752294797445,107522.4296875,1,0
141,2025-06-16 19:00:00,107522.4296875,0.0023878218971098,107347.65104166669,107535.74088541669,151.48301683841729,107628.9765625,1,0
142,2025-06-16 20:00:00,107628.9765625,0.000990926965747,107472.56770833331,107380.12890625,186.4103045866656,107662.0703125,1,0
