timestamp,price,return_1h,rolling_mean_3h,rolling_mean_6h,rolling_std_3h,target,prediction
2025-06-18 00:00:00,104975.828125,-0.0004610542327129,105151.29947916669,105175.38020833331,263.1070322989187,1,0
2025-06-18 01:00:00,105003.40625,0.000262709287391,105001.16145833331,105183.7890625,24.28886188862236,0,0
2025-06-18 02:00:00,104724.359375,-0.002657503075049,104901.19791666669,105106.18359375,153.76618811923552,0,0
2025-06-18 03:00:00,104256.3828125,-0.0044686505154378,104661.3828125,104906.34114583331,377.47256802556245,1,0
2025-06-18 04:00:00,104860.6875,0.0057963327634991,104613.80989583331,104807.48567708331,316.957298924684,0,0
2025-06-18 05:00:00,104526.953125,-0.0031826453073751,104548.0078125,104724.60286458331,302.70202135583287,0,0
2025-06-18 06:00:00,104493.953125,-0.0003157080448,104627.19791666669,104644.29036458331,202.879987046228,1,0
2025-06-18 07:00:00,104659.5078125,0.0015843470607523,104560.13802083331,104586.97395833331,87.62429241886173,1,0
2025-06-18 08:00:00,104841.5234375,0.0017391217368047,104664.99479166669,104606.50130208331,173.8501099744162,0,0
2025-06-18 09:00:00,104517.1640625,-0.0030938063885856,104672.73177083331,104649.96484375,162.58353496924556,0,0
2025-06-18 10:00:00,104348.2890625,-0.001615763319975,104568.9921875,104564.56510416669,250.66841260152597,0,0
2025-06-18 11:00:00,103684.1953125,-0.0063642035338234,104183.21614583331,104424.10546875,440.3362754552093,1,0
2025-06-18 12:00:00,103935.1484375,0.0024203604439774,103989.2109375,104330.97135416669,335.331466801055,1,0
2025-06-18 13:00:00,104855.9921875,0.0088597915512069,104158.4453125,104363.71875,616.9871148196772,1,1
2025-06-18 14:00:00,104999.3203125,0.0013669044754609,104596.8203125,104390.01822916669,577.4885197807049,0,0
2025-06-18 15:00:00,104848.609375,-0.0014353515532429,104901.30729166669,104445.25911458331,84.96199544357026,0,0
2025-06-18 16:00:00,104806.109375,-0.0004053463393872,104884.6796875,104521.5625,101.53037562861148,1,0
2025-06-18 17:00:00,104990.3203125,0.0017576354908939,104881.6796875,104739.25,96.45543815818236,0,0
2025-06-18 18:00:00,104628.140625,-0.0034496483716021,104808.19010416669,104854.74869791669,181.09880889943148,1,0
2025-06-18 19:00:00,104786.5390625,0.0015139181156598,104801.66666666669,104843.17317708331,181.5631152389207,1,0
2025-06-18 20:00:00,105133.328125,0.0033094810230649,104849.3359375,104865.5078125,258.38186502032625,0,0
2025-06-18 21:00:00,105097.0546875,-0.0003450232019371,105005.640625,104906.91536458331,190.6123332433345,0,0
2025-06-18 22:00:00,104933.5546875,-0.001555704871903,105054.64583333331,104928.15625,106.42480804038934,0,0
2025-06-18 23:00:00,104742.1328125,-0.0018242198653239,104924.24739583331,104886.79166666669,177.64389546786902,0,0
2025-06-19 00:00:00,104670.4140625,-0.0006847172964138,104782.03385416669,104893.83723958331,136.03241149044297,1,0
2025-06-19 01:00:00,104768.2421875,0.0009346301519508,104726.9296875,104890.78776041669,50.655076424504784,1,0
2025-06-19 02:00:00,105026.0703125,0.0024609377767221,104821.57552083331,104872.91145833331,183.7285371801125,0,0
2025-06-19 03:00:00,104944.0,-0.0007814280040736,104912.77083333331,104847.40234375,131.7204659431117,0,0
2025-06-19 04:00:00,104807.671875,-0.0012990559250648,104925.9140625,104826.421875,110.3167948548498,0,0
2025-06-19 05:00:00,104781.6484375,-0.0002482970667551,104844.44010416669,104833.0078125,87.19767467417752,0,0
2025-06-19 06:00:00,104343.1171875,-0.0041851913626036,104644.14583333331,104778.45833333331,261.0229664876496,0,0
2025-06-19 07:00:00,104169.7578125,-0.0016614356526121,104431.5078125,104678.7109375,315.37630091945044,0,0
2025-06-19 08:00:00,104158.4609375,-0.0001084467818417,104223.77864583331,104534.109375,103.50444672346865,0,0
2025-06-19 09:00:00,103962.421875,-0.0018821232642601,104096.88020833331,104370.51302083331,116.581248055889,1,0
2025-06-19 10:00:00,104550.8515625,0.0056600228898813,104223.91145833331,104327.70963541669,299.6251029050265,0,0
2025-06-19 11:00:00,104368.09375,-0.0017480279669529,104293.7890625,104258.78385416669,301.1698262130297,0,0
2025-06-19 12:00:00,104317.65625,-0.0004832655094842,104412.20052083331,104254.54036458331,122.69502381105804,0,0
2025-06-19 13:00:00,104285.0546875,-0.0003125219993619,104323.6015625,104273.75651041669,41.8375612429311,1,0
2025-06-19 14:00:00,104322.03125,0.0003545720200348,104308.24739583331,104301.01822916669,20.204243270180758,1,0
2025-06-19 15:00:00,104641.8828125,0.0030660020579305,104416.32291666669,104414.26171875,196.21357368905632,1,0
2025-06-19 16:00:00,104678.21875,0.0003472408611484,104547.37760416669,104435.48958333331,195.99951426126057,1,0
2025-06-19 17:00:00,104723.1328125,0.0004290678904965,104681.078125,104494.66276041669,40.70040103039144,1,0
2025-06-19 18:00:00,104797.375,0.0007089378010962,104732.90885416669,104574.61588541669,60.17666675305647,0,0
2025-06-19 19:00:00,104633.9453125,-0.0015594826444841,104718.15104166669,104632.76432291669,81.82865769127217,1,0
2025-06-19 20:00:00,104643.5546875,9.183802609458168e-05,104691.625,104686.3515625,91.70813430096736,0,0
2025-06-19 21:00:00,104276.1640625,-0.0035108767672996,104517.88802083331,104625.3984375,209.39421922826497,1,0
2025-06-19 22:00:00,104592.640625,0.0030349846999579,104504.11979166669,104611.13541666669,199.0500471865894,1,0
2025-06-19 23:00:00,104742.0859375,0.0014288320058368,104536.96354166669,104614.29427083331,237.8986162365155,1,0
2025-06-20 00:00:00,105840.84375,0.0104901272746815,105058.5234375,104788.20572916669,681.6173991834552,1,0
2025-06-20 01:00:00,106013.640625,0.0016326105204542,105532.19010416669,105018.15494791669,689.6833589702229,0,0
2025-06-20 02:00:00,106009.828125,-3.596235331160269e-05,105954.77083333331,105245.8671875,98.68216164371896,0,0
2025-06-20 03:00:00,105975.8515625,-0.0003205038919592,105999.7734375,105529.1484375,20.804467469368237,1,0
2025-06-20 04:00:00,106016.109375,0.0003798772258627,106000.59635416669,105766.39322916669,21.65853322239073,0,0
2025-06-20 05:00:00,105990.3828125,-0.0002426665405066,105994.11458333331,105974.44270833331,20.38669791727986,0,0
2025-06-20 06:00:00,105732.8828125,-0.0024294657040302,105913.125,105956.44921875,156.62342934756052,0,0
2025-06-20 07:00:00,104069.0234375,-0.0157364419728399,105264.09635416669,105632.34635416669,1042.9410432103143,1,1
2025-06-20 08:00:00,104257.9453125,0.0018153516652672,104686.6171875,105340.36588541669,911.0031214303556,0,1
2025-06-20 09:00:00,103778.609375,-0.0045975962413535,104035.19270833331,104974.15885416669,241.45211517338828,0,1
2025-06-20 10:00:00,103201.9140625,-0.0055569766830863,103746.15625,104505.12630208331,528.7630889498913,1,1
