timestamp,price,return_1h,rolling_mean_3h,rolling_mean_6h,rolling_std_3h,future_price,target,prediction
2025-06-15 13:00:00+00:00,105562.2890625,0.0025015103955949858,105282.26302083333,105193.38411458333,288.6949531257693,105730.765625,1,1
2025-06-15 14:00:00+00:00,105730.765625,0.0015959919398891298,105530.64583333333,105282.86979166667,217.67329050047383,105582.1953125,0,0
2025-06-15 15:00:00+00:00,105582.1953125,-0.0014051757936468512,105625.08333333333,105384.03645833333,92.06315645365744,105560.125,0,0
2025-06-15 16:00:00+00:00,105560.125,-0.00020903441564812386,105624.36197916667,105453.3125,92.80666225243549,105711.9296875,1,0
2025-06-15 17:00:00+00:00,105711.9296875,0.0014380874170052405,105618.08333333333,105574.36458333333,82.01907288095167,105531.1875,0,0
2025-06-15 18:00:00+00:00,105531.1875,-0.001709761500280016,105601.08072916667,105613.08203125,97.08225069114879,105300.0078125,0,0
2025-06-15 19:00:00+00:00,105300.0078125,-0.0021906290735144163,105514.375,105569.36848958333,206.47494495234528,104704.671875,0,0
2025-06-15 20:00:00+00:00,104704.671875,-0.005653712187372983,105178.62239583333,105398.35286458333,426.41861371989404,104788.0078125,1,1
2025-06-15 21:00:00+00:00,104788.0078125,0.0007959142224283067,104930.89583333333,105265.98828125,322.36463747285524,105290.2265625,1,1
2025-06-15 22:00:00+00:00,105290.2265625,0.00479271207158205,104927.63541666667,105221.00520833333,316.7656450710834,105552.8671875,1,1
2025-06-15 23:00:00+00:00,105552.8671875,0.0024944444852541547,105210.3671875,105194.49479166667,388.63299617105497,105445.390625,0,1
2025-06-16 00:00:00+00:00,105445.390625,-0.0010182249460745085,105429.49479166667,105180.1953125,132.03989023442503,105842.1484375,1,1
2025-06-16 01:00:00+00:00,105842.1484375,0.003762685216948114,105613.46875,105270.55208333333,205.20380717235088,105829.6640625,0,0
2025-06-16 02:00:00+00:00,105829.6640625,-0.0001179527738647268,105705.734375,105458.05078125,225.55069502848366,105940.2109375,1,0
2025-06-16 03:00:00+00:00,105940.2109375,0.0010445736172299824,105870.67447916667,105650.08463541667,60.54299449930165,106349.4140625,1,0
2025-06-16 04:00:00+00:00,106349.4140625,0.003862585522332207,106039.76302083333,105826.61588541667,273.80280969523665,106552.8125,1,0
2025-06-16 05:00:00+00:00,106552.8125,0.0019125487365680982,106280.8125,105993.2734375,312.0092937356882,106593.5546875,1,0
2025-06-16 06:00:00+00:00,106593.5546875,0.00038236613885711535,106498.59375,106184.63411458333,130.78958610119184,107042.75,1,0
2025-06-16 07:00:00+00:00,107042.75,0.004214094499586762,106729.70572916667,106384.734375,271.86856766965855,107164.796875,1,0
2025-06-16 08:00:00+00:00,107164.796875,0.0011401694650035044,106933.70052083333,106607.25651041667,300.82927197139213,106939.0390625,0,0
2025-06-16 09:00:00+00:00,106939.0390625,-0.0021066415379233927,107048.86197916667,106773.72786458333,113.0029410820747,106818.2265625,0,0
2025-06-16 10:00:00+00:00,106818.2265625,-0.0011297324256802632,106974.02083333333,106851.86328125,175.91344063079845,106875.265625,1,0
2025-06-16 11:00:00+00:00,106875.265625,0.0005339824890897571,106877.51041666667,106905.60546875,60.43752440564979,106709.203125,0,0
2025-06-16 12:00:00+00:00,106709.203125,-0.0015537973078136869,106800.8984375,106924.88020833333,84.37645651231986,107096.0390625,1,0
2025-06-16 13:00:00+00:00,107096.0390625,0.003625141282770583,106893.50260416667,106933.76171875,194.0617200589042,107539.734375,1,0
2025-06-16 14:00:00+00:00,107539.734375,0.004142966596935249,107114.9921875,106996.25130208333,415.58988801111394,107417.15625,0,0
2025-06-16 15:00:00+00:00,107417.15625,-0.0011398403177430572,107350.9765625,107075.9375,229.1313943173584,107837.8984375,1,0
2025-06-16 16:00:00+00:00,107837.8984375,0.003916899331432466,107598.26302083333,107245.8828125,216.3913096057357,107713.234375,0,0
2025-06-16 17:00:00+00:00,107713.234375,-0.001156032010140251,107656.09635416667,107385.54427083333,216.11238315778058,108269.6015625,1,0
2025-06-16 18:00:00+00:00,108269.6015625,0.00516526303130993,107940.24479166667,107645.61067708333,291.96265855425895,108497.359375,1,0
2025-06-16 19:00:00+00:00,108497.359375,0.0021036173516213452,108160.06510416667,107879.1640625,403.3753595404721,108822.1484375,1,0
2025-06-16 20:00:00+00:00,108822.1484375,0.0029935204356212886,108529.703125,108092.89973958333,277.6897565469588,108562.6484375,0,0
2025-06-16 21:00:00+00:00,108562.6484375,-0.0023846248555645655,108627.38541666667,108283.81510416667,171.79971226292113,107787.71875,0,0
2025-06-16 22:00:00+00:00,107787.71875,-0.007138087534278692,108390.83854166667,108275.45182291667,538.1915781810696,106821.125,0,0
2025-06-16 23:00:00+00:00,106821.125,-0.00896756848748137,107723.83072916667,108126.76692708333,872.5177535414149,107254.2265625,1,0
2025-06-17 00:00:00+00:00,107254.2265625,0.00405445610594346,107287.69010416667,107957.53776041667,484.16497792635636,107266.296875,1,0
2025-06-17 01:00:00+00:00,107266.296875,0.00011253927128884733,107113.8828125,107752.36067708333,253.60752294797675,107522.4296875,1,0
2025-06-17 02:00:00+00:00,107522.4296875,0.002387821897109843,107347.65104166667,107535.74088541667,151.48301683842112,107628.9765625,1,0
2025-06-17 03:00:00+00:00,107628.9765625,0.0009909269657470965,107472.56770833333,107380.12890625,186.41030458666873,107366.0625,0,0
2025-06-17 04:00:00+00:00,107366.0625,-0.0024427814042004004,107505.82291666667,107309.85286458333,132.24140687850095,107140.71875,0,0
2025-06-17 05:00:00+00:00,107140.71875,-0.0020988359333751205,107378.5859375,107363.11848958333,244.36969990557807,106847.609375,0,0
2025-06-17 06:00:00+00:00,106847.609375,-0.0027357421008528116,107118.13020833333,107295.34895833333,259.9636366235558,106788.078125,0,0
2025-06-17 07:00:00+00:00,106788.078125,-0.0005571603365599476,106925.46875,107215.64583333333,188.77344703810283,106596.390625,0,0
2025-06-17 08:00:00+00:00,106596.390625,-0.0017950271543947238,106744.02604166667,107061.30598958333,131.2751104452141,106154.6171875,0,0
2025-06-17 09:00:00+00:00,106154.6171875,-0.004144356435614505,106513.02864583333,106815.57942708333,324.8539741369019,105980.78125,0,0
2025-06-17 10:00:00+00:00,105980.78125,-0.0016375730241949826,106243.9296875,106584.69921875,317.3740185320241,105674.625,0,0
2025-06-17 11:00:00+00:00,105674.625,-0.0028887902730005965,105936.67447916667,106340.35026041667,243.01683159870487,105537.6875,0,0
2025-06-17 12:00:00+00:00,105537.6875,-0.0012958408889551798,105731.03125,106122.02994791667,226.8683904856947,105428.5859375,0,0
2025-06-17 13:00:00+00:00,105428.5859375,-0.0010337687425641118,105546.96614583333,105895.44791666667,123.2816897205411,104966.6171875,0,0
2025-06-17 14:00:00+00:00,104966.6171875,-0.004381816808904815,105310.96354166667,105623.81901041667,303.1610074793581,104269.546875,0,0
2025-06-17 15:00:00+00:00,104269.546875,-0.0066408762250081965,104888.25,105309.640625,583.4800332125541,103595.9296875,0,1
2025-06-17 16:00:00+00:00,103595.9296875,-0.006460344440813004,104277.36458333333,104912.16536458333,685.3771903753124,103907.2265625,1,1
2025-06-17 17:00:00+00:00,103907.2265625,0.003004914149996374,103924.234375,104617.59895833333,337.13050601863705,104426.3515625,1,1
2025-06-17 18:00:00+00:00,104426.3515625,0.004996043270270034,103976.50260416667,104432.37630208333,419.5229434505125,104829.1796875,1,1
2025-06-17 19:00:00+00:00,104829.1796875,0.003857533266006241,104387.5859375,104332.47526041667,462.19743772066414,104427.140625,0,0
2025-06-17 20:00:00+00:00,104427.140625,-0.00383518275825967,104560.890625,104242.5625,232.34547864710916,104612.7734375,1,1
2025-06-17 21:00:00+00:00,104612.7734375,0.0017776299474350221,104623.03125,104299.76692708333,201.2157274716217,104273.34375,0,1
2025-06-17 22:00:00+00:00,104273.34375,-0.003244629468721505,104437.75260416667,104412.66927083333,169.9634924490056,104621.234375,1,1
2025-06-17 23:00:00+00:00,104621.234375,0.0033363332611073826,104502.45052083333,104531.67057291667,198.4573787922843,104842.8359375,1,1
2025-06-18 00:00:00+00:00,104842.8359375,0.00211813179058562,104579.13802083333,104601.08463541667,287.0704010891401,104796.71875,0,1
2025-06-18 01:00:00+00:00,104796.71875,-0.00043986970676268555,104753.59635416667,104595.67447916667,116.92505673472311,104952.953125,1,1
2025-06-18 02:00:00+00:00,104952.953125,0.0014908326984235387,104864.16927083333,104683.30989583333,80.27221384916568,105189.9921875,1,1
2025-06-18 03:00:00+00:00,105189.9921875,0.0022585268488604093,104979.88802083333,104779.51302083333,198.01544288497936,105455.4375,1,1
2025-06-18 04:00:00+00:00,105455.4375,0.0025234844777519694,105199.4609375,104976.52864583333,251.3759727971455,105453.8203125,0,1
2025-06-18 05:00:00+00:00,105453.8203125,-1.5335268985117168e-05,105366.41666666667,105115.29296875,152.79022043566346,105024.25,0,1
2025-06-18 06:00:00+00:00,105024.25,-0.004073539595123465,105311.16927083333,105145.52864583333,248.48069302363012,104975.828125,0,1
2025-06-18 07:00:00+00:00,104975.828125,-0.0004610542327129208,105151.29947916667,105175.38020833333,263.1070322989335,105003.40625,1,1
2025-06-18 08:00:00+00:00,105003.40625,0.0002627092873910275,105001.16145833333,105183.7890625,24.288861888782925,104724.359375,0,1
2025-06-18 09:00:00+00:00,104724.359375,-0.0026575030750490836,104901.19791666667,105106.18359375,153.7661881192609,104256.3828125,0,1
2025-06-18 10:00:00+00:00,104256.3828125,-0.0044686505154378775,104661.3828125,104906.34114583333,377.47256802557274,104860.6875,1,1
2025-06-18 11:00:00+00:00,104860.6875,0.005796332763499112,104613.80989583333,104807.48567708333,316.95729892469626,104526.953125,0,1
2025-06-18 12:00:00+00:00,104526.953125,-0.0031826453073751093,104548.0078125,104724.60286458333,302.7020213558458,104493.953125,0,1
2025-06-18 13:00:00+00:00,104493.953125,-0.0003157080448000782,104627.19791666667,104644.29036458333,202.8799870462472,104659.5078125,1,1
2025-06-18 14:00:00+00:00,104659.5078125,0.001584347060752389,104560.13802083333,104586.97395833333,87.62429241890624,104841.5234375,1,1
2025-06-18 15:00:00+00:00,104841.5234375,0.001739121736804794,104664.99479166667,104606.50130208333,173.85010997443862,104517.1640625,0,1
