,timestamp,price,return_1h,rolling_mean_3h,rolling_mean_6h,rolling_std_3h,future_price,target,prediction
15,2025-06-16 13:00:00,108822.1484375,0.0029935204356212,108529.703125,108092.89973958331,277.6897565469588,108562.6484375,0,0
16,2025-06-16 14:00:00,108562.6484375,-0.0023846248555645,108627.38541666669,108283.81510416669,171.79971226292113,107787.71875,0,0
17,2025-06-16 15:00:00,107787.71875,-0.0071380875342786,108390.83854166669,108275.45182291669,538.1915781810696,106821.125,0,0
18,2025-06-16 16:00:00,106821.125,-0.0089675684874813,107723.83072916669,108126.76692708331,872.5177535414149,107254.2265625,1,1
19,2025-06-16 17:00:00,107254.2265625,0.0040544561059434,107287.69010416669,107957.53776041669,484.1649779263564,107266.296875,1,1
20,2025-06-16 18:00:00,107266.296875,0.0001125392712888,107113.8828125,107752.36067708331,253.60752294797675,107522.4296875,1,1
21,2025-06-16 19:00:00,107522.4296875,0.0023878218971098,107347.65104166669,107535.74088541669,151.48301683842112,107628.9765625,1,1
22,2025-06-16 20:00:00,107628.9765625,0.000990926965747,107472.56770833331,107380.12890625,186.41030458666876,107366.0625,0,0
23,2025-06-16 21:00:00,107366.0625,-0.0024427814042004,107505.82291666669,107309.85286458331,132.24140687850095,107140.71875,0,0
24,2025-06-16 22:00:00,107140.71875,-0.0020988359333751,107378.5859375,107363.11848958331,244.36969990557807,106847.609375,0,0
25,2025-06-16 23:00:00,106847.609375,-0.0027357421008528,107118.13020833331,107295.34895833331,259.9636366235558,106788.078125,0,0
26,2025-06-17 00:00:00,106788.078125,-0.0005571603365599,106925.46875,107215.64583333331,188.77344703810283,106596.390625,0,1
27,2025-06-17 01:00:00,106596.390625,-0.0017950271543947,106744.02604166669,107061.30598958331,131.2751104452141,106154.6171875,0,0
28,2025-06-17 02:00:00,106154.6171875,-0.0041443564356145,106513.02864583331,106815.57942708331,324.8539741369019,105980.78125,0,0
29,2025-06-17 03:00:00,105980.78125,-0.0016375730241949,106243.9296875,106584.69921875,317.3740185320241,105674.625,0,0
30,2025-06-17 04:00:00,105674.625,-0.0028887902730005,105936.67447916669,106340.35026041669,243.01683159870487,105537.6875,0,0
31,2025-06-17 05:00:00,105537.6875,-0.0012958408889551,105731.03125,106122.02994791669,226.8683904856947,105428.5859375,0,0
32,2025-06-17 06:00:00,105428.5859375,-0.0010337687425641,105546.96614583331,105895.44791666669,123.2816897205411,104966.6171875,0,0
33,2025-06-17 07:00:00,104966.6171875,-0.0043818168089048,105310.96354166669,105623.81901041669,303.1610074793581,104269.546875,0,0
34,2025-06-17 08:00:00,104269.546875,-0.0066408762250081,104888.25,105309.640625,583.4800332125541,103595.9296875,0,1
35,2025-06-17 09:00:00,103595.9296875,-0.006460344440813,104277.36458333331,104912.16536458331,685.3771903753124,103907.2265625,1,0
36,2025-06-17 10:00:00,103907.2265625,0.0030049141499963,103924.234375,104617.59895833331,337.13050601863705,104426.3515625,1,1
37,2025-06-17 11:00:00,104426.3515625,0.00499604327027,103976.50260416669,104432.37630208331,419.5229434505125,104829.1796875,1,1
38,2025-06-17 12:00:00,104829.1796875,0.0038575332660062,104387.5859375,104332.47526041669,462.19743772066414,104427.140625,0,0
39,2025-06-17 13:00:00,104427.140625,-0.0038351827582596,104560.890625,104242.5625,232.3454786471092,104612.7734375,1,0
40,2025-06-17 14:00:00,104612.7734375,0.001777629947435,104623.03125,104299.76692708331,201.2157274716217,104273.34375,0,0
41,2025-06-17 15:00:00,104273.34375,-0.0032446294687215,104437.75260416669,104412.66927083331,169.9634924490056,104621.234375,1,1
42,2025-06-17 16:00:00,104621.234375,0.0033363332611073,104502.45052083331,104531.67057291669,198.4573787922843,104842.8359375,1,1
43,2025-06-17 17:00:00,104842.8359375,0.0021181317905856,104579.13802083331,104601.08463541669,287.0704010891401,104796.71875,0,0
44,2025-06-17 18:00:00,104796.71875,-0.0004398697067626,104753.59635416669,104595.67447916669,116.92505673472311,104952.953125,1,1
45,2025-06-17 19:00:00,104952.953125,0.0014908326984235,104864.16927083331,104683.30989583331,80.27221384916568,105189.9921875,1,1
46,2025-06-17 20:00:00,105189.9921875,0.0022585268488604,104979.88802083331,104779.51302083331,198.01544288497936,105455.4375,1,0
47,2025-06-17 21:00:00,105455.4375,0.0025234844777519,105199.4609375,104976.52864583331,251.3759727971455,105453.8203125,0,0
48,2025-06-17 22:00:00,105453.8203125,-1.5335268985117168e-05,105366.41666666669,105115.29296875,152.79022043566346,105024.25,0,0
49,2025-06-17 23:00:00,105024.25,-0.0040735395951234,105311.16927083331,105145.52864583331,248.48069302363007,104975.828125,0,0
50,2025-06-18 00:00:00,104975.828125,-0.0004610542327129,105151.29947916669,105175.38020833331,263.1070322989335,105003.40625,1,0
51,2025-06-18 01:00:00,105003.40625,0.000262709287391,105001.16145833331,105183.7890625,24.288861888782925,104724.359375,0,0
52,2025-06-18 02:00:00,104724.359375,-0.002657503075049,104901.19791666669,105106.18359375,153.7661881192609,104256.3828125,0,0
53,2025-06-18 03:00:00,104256.3828125,-0.0044686505154378,104661.3828125,104906.34114583331,377.4725680255728,104860.6875,1,1
54,2025-06-18 04:00:00,104860.6875,0.0057963327634991,104613.80989583331,104807.48567708331,316.95729892469626,104526.953125,0,0
55,2025-06-18 05:00:00,104526.953125,-0.0031826453073751,104548.0078125,104724.60286458331,302.7020213558458,104493.953125,0,0
56,2025-06-18 06:00:00,104493.953125,-0.0003157080448,104627.19791666669,104644.29036458331,202.8799870462472,104659.5078125,1,1
57,2025-06-18 07:00:00,104659.5078125,0.0015843470607523,104560.13802083331,104586.97395833331,87.62429241890624,104841.5234375,1,1
58,2025-06-18 08:00:00,104841.5234375,0.0017391217368047,104664.99479166669,104606.50130208331,173.85010997443862,104517.1640625,0,0
59,2025-06-18 09:00:00,104517.1640625,-0.0030938063885856,104672.73177083331,104649.96484375,162.58353496926955,104348.2890625,0,0
60,2025-06-18 10:00:00,104348.2890625,-0.001615763319975,104568.9921875,104564.56510416669,250.66841260154152,103684.1953125,0,0
61,2025-06-18 11:00:00,103684.1953125,-0.0063642035338234,104183.21614583331,104424.10546875,440.3362754552182,103935.1484375,1,1
62,2025-06-18 12:00:00,103935.1484375,0.0024203604439774,103989.2109375,104330.97135416669,335.33146680106665,104855.9921875,1,0
63,2025-06-18 13:00:00,104855.9921875,0.0088597915512069,104158.4453125,104363.71875,616.9871148196836,104999.3203125,1,1
64,2025-06-18 14:00:00,104999.3203125,0.0013669044754609,104596.8203125,104390.01822916669,577.4885197807116,104848.609375,0,0
65,2025-06-18 15:00:00,104848.609375,-0.0014353515532429,104901.30729166669,104445.25911458331,84.96199544361616,104806.109375,0,0
66,2025-06-18 16:00:00,104806.109375,-0.0004053463393872,104884.6796875,104521.5625,101.53037562864988,104990.3203125,1,1
67,2025-06-18 17:00:00,104990.3203125,0.0017576354908939,104881.6796875,104739.25,96.4554381582228,104628.140625,0,0
68,2025-06-18 18:00:00,104628.140625,-0.0034496483716021,104808.19010416669,104854.74869791669,181.09880889945305,104786.5390625,1,0
69,2025-06-18 19:00:00,104786.5390625,0.0015139181156598,104801.66666666669,104843.17317708331,181.56311523894215,105133.328125,1,0
70,2025-06-18 20:00:00,105133.328125,0.0033094810230649,104849.3359375,104865.5078125,258.3818650203413,105097.0546875,0,0
71,2025-06-18 21:00:00,105097.0546875,-0.0003450232019371,105005.640625,104906.91536458331,190.61233324335495,104933.5546875,0,0
72,2025-06-18 22:00:00,104933.5546875,-0.001555704871903,105054.64583333331,104928.15625,106.424808040426,104742.1328125,0,0
73,2025-06-18 23:00:00,104742.1328125,-0.0018242198653239,104924.24739583331,104886.79166666669,177.643895467891,104670.4140625,0,0
74,2025-06-19 00:00:00,104670.4140625,-0.0006847172964138,104782.03385416669,104893.83723958331,136.03241149047165,104768.2421875,1,1
75,2025-06-19 01:00:00,104768.2421875,0.0009346301519508,104726.9296875,104890.78776041669,50.65507642458178,105026.0703125,1,1
76,2025-06-19 02:00:00,105026.0703125,0.0024609377767221,104821.57552083331,104872.91145833331,183.72853718013377,104944.0,0,0
77,2025-06-19 03:00:00,104944.0,-0.0007814280040736,104912.77083333331,104847.40234375,131.7204659431413,104807.671875,0,0
78,2025-06-19 04:00:00,104807.671875,-0.0012990559250648,104925.9140625,104826.421875,110.31679485488512,104781.6484375,0,0
79,2025-06-19 05:00:00,104781.6484375,-0.0002482970667551,104844.44010416669,104833.0078125,87.19767467422224,104343.1171875,0,0
80,2025-06-19 06:00:00,104343.1171875,-0.0041851913626036,104644.14583333331,104778.45833333331,261.0229664876646,104169.7578125,0,0
