timestamp,price,return_1h,rolling_mean_3h,rolling_mean_6h,rolling_std_3h,future_price
2025-06-19 11:00:00,104368.09375,-0.0017480279669529475,104293.7890625,104258.78385416667,301.16982621302975,104317.65625
2025-06-19 12:00:00,104317.65625,-0.0004832655094842986,104412.20052083333,104254.54036458333,122.69502381105804,104285.0546875
2025-06-19 13:00:00,104285.0546875,-0.0003125219993619366,104323.6015625,104273.75651041667,41.8375612429311,104322.03125
2025-06-19 14:00:00,104322.03125,0.0003545720200348601,104308.24739583333,104301.01822916667,20.204243270180754,104641.8828125
2025-06-19 15:00:00,104641.8828125,0.003066002057930506,104416.32291666667,104414.26171875,196.21357368905632,104678.21875
2025-06-19 16:00:00,104678.21875,0.00034724086114845676,104547.37760416667,104435.48958333333,195.99951426126057,104723.1328125
2025-06-19 17:00:00,104723.1328125,0.00042906789049657057,104681.078125,104494.66276041667,40.70040103039144,104797.375
2025-06-19 18:00:00,104797.375,0.0007089378010962655,104732.90885416667,104574.61588541667,60.17666675305647,104633.9453125
2025-06-19 19:00:00,104633.9453125,-0.0015594826444841337,104718.15104166667,104632.76432291667,81.82865769127217,104643.5546875
2025-06-19 20:00:00,104643.5546875,9.183802609458169e-05,104691.625,104686.3515625,91.70813430096736,104276.1640625
2025-06-19 21:00:00,104276.1640625,-0.0035108767672996644,104517.88802083333,104625.3984375,209.39421922826497,104592.640625
2025-06-19 22:00:00,104592.640625,0.003034984699957999,104504.11979166667,104611.13541666667,199.0500471865894,104742.0859375
2025-06-19 23:00:00,104742.0859375,0.0014288320058368775,104536.96354166667,104614.29427083333,237.89861623651547,105840.84375
2025-06-20 00:00:00,105840.84375,0.010490127274681571,105058.5234375,104788.20572916667,681.6173991834552,106013.640625
2025-06-20 01:00:00,106013.640625,0.0016326105204542696,105532.19010416667,105018.15494791667,689.6833589702229,106009.828125
2025-06-20 02:00:00,106009.828125,-3.596235331160269e-05,105954.77083333333,105245.8671875,98.68216164371896,105975.8515625
2025-06-20 03:00:00,105975.8515625,-0.0003205038919592562,105999.7734375,105529.1484375,20.804467469368234,106016.109375
2025-06-20 04:00:00,106016.109375,0.00037987722586274586,106000.59635416667,105766.39322916667,21.65853322239073,105990.3828125
2025-06-20 05:00:00,105990.3828125,-0.00024266654050664194,105994.11458333333,105974.44270833333,20.38669791727986,105732.8828125
2025-06-20 06:00:00,105732.8828125,-0.0024294657040302425,105913.125,105956.44921875,156.62342934756052,104069.0234375
2025-06-20 07:00:00,104069.0234375,-0.015736441972839965,105264.09635416667,105632.34635416667,1042.9410432103145,104257.9453125
2025-06-20 08:00:00,104257.9453125,0.0018153516652672508,104686.6171875,105340.36588541667,911.0031214303556,103778.609375
2025-06-20 09:00:00,103778.609375,-0.004597596241353585,104035.19270833333,104974.15885416667,241.45211517338828,103201.9140625
2025-06-20 10:00:00,103201.9140625,-0.005556976683086301,103746.15625,104505.12630208333,528.7630889498913,103252.8984375
2025-06-20 11:00:00,103252.8984375,0.000494025478724458,103411.140625,104048.87890625,319.2566573987892,103485.4453125
2025-06-20 12:00:00,103485.4453125,0.002252206751762742,103313.41927083333,103674.30598958333,151.14420558576793,103734.3984375
2025-06-20 13:00:00,103734.3984375,0.0024056825020004613,103490.9140625,103618.53515625,240.7965799589224,103564.109375
2025-06-20 14:00:00,103564.109375,-0.0016415872175958857,103594.65104166667,103502.89583333333,127.25568617508488,103118.671875
2025-06-20 15:00:00,103118.671875,-0.004301079811221964,103472.39322916667,103392.90625,317.94447392099835,103303.46875
2025-06-20 16:00:00,103303.46875,0.0017920796654946614,103328.75,103409.83203125,223.79230952543512,103266.765625
2025-06-20 17:00:00,103266.765625,-0.0003552942165845341,103229.63541666667,103412.14322916667,97.83384143839292,103514.109375
2025-06-20 18:00:00,103514.109375,0.0023951921850462465,103361.44791666667,103416.92057291667,133.4762918706133,103508.875
2025-06-20 19:00:00,103508.875,-5.056677810977295e-05,103429.91666666667,103379.33333333333,141.3171839094282,103554.390625
